user_id,session_date,group,device,traffic_source,time_on_page_sec,converted,revenue
U005455,2026-02-08,Treatment,Mobile,Paid,120.0,0,0.0
U006544,2026-02-09,Control,Desktop,Organic,112.4,0,0.0
U009286,2026-02-12,Treatment,Desktop,Organic,49.2,0,0.0
U013850,2026-02-18,Control,Desktop,Email,74.1,0,0.0
U004754,2026-02-07,Control,Tablet,Organic,126.1,0,0.0
U013813,2026-02-18,Control,Mobile,Direct,161.7,0,0.0
U004777,2026-02-07,Treatment,Desktop,Organic,105.7,1,69.05
U003269,2026-02-05,Treatment,Desktop,Organic,93.7,0,0.0
U010874,2026-02-14,Treatment,Tablet,Paid,74.0,0,0.0
U014850,2026-02-19,Control,Desktop,Direct,89.0,0,0.0
U010609,2026-02-14,Control,Desktop,Paid,94.6,0,0.0
U024408,2026-03-02,Treatment,Desktop,Paid,115.2,0,0.0
U024641,2026-03-02,Control,Mobile,Organic,73.0,0,0.0
U012767,2026-02-17,Treatment,Desktop,Direct,52.5,1,123.95
U008412,2026-02-11,Control,Mobile,Social,92.7,0,0.0
U014387,2026-02-18,Treatment,Mobile,Paid,45.0,0,0.0
U002646,2026-02-05,Treatment,Desktop,Organic,119.3,0,0.0
U016591,2026-02-21,Treatment,Mobile,Paid,137.4,0,0.0
U013240,2026-02-17,Control,Desktop,Paid,150.8,0,0.0
U021247,2026-02-26,Treatment,Tablet,Social,119.3,0,0.0
U023512,2026-03-01,Treatment,Mobile,Organic,76.7,0,0.0
U007964,2026-02-11,Treatment,Mobile,Paid,90.1,0,0.0
U005595,2026-02-08,Control,Mobile,Social,76.1,1,63.44
U018617,2026-02-23,Treatment,Mobile,Organic,106.2,0,0.0
U015840,2026-02-20,Control,Mobile,Paid,97.2,0,0.0
U006795,2026-02-10,Treatment,Mobile,Organic,113.0,0,0.0
U009232,2026-02-12,Treatment,Desktop,Social,85.5,0,0.0
U009447,2026-02-13,Control,Desktop,Social,88.5,0,0.0
U020584,2026-02-26,Control,Desktop,Organic,95.4,0,0.0
U019105,2026-02-24,Control,Mobile,Paid,76.8,0,0.0
U016009,2026-02-20,Treatment,Tablet,Direct,147.5,0,0.0
U013378,2026-02-17,Treatment,Mobile,Social,120.5,0,0.0
U017786,2026-02-22,Treatment,Mobile,Social,81.9,0,0.0
U013050,2026-02-17,Treatment,Desktop,Organic,110.4,0,0.0
U015785,2026-02-20,Control,Desktop,Direct,59.9,0,0.0
U015942,2026-02-20,Control,Desktop,Organic,83.1,0,0.0
U018866,2026-02-24,Control,Mobile,Direct,118.2,0,0.0
U003683,2026-02-06,Control,Desktop,Social,139.8,0,0.0
U023521,2026-03-01,Control,Mobile,Organic,63.3,0,0.0
U001718,2026-02-04,Treatment,Desktop,Email,129.1,0,0.0
U014565,2026-02-19,Control,Mobile,Organic,110.3,0,0.0
U021515,2026-02-27,Control,Mobile,Organic,72.8,0,0.0
U000709,2026-02-02,Treatment,Tablet,Organic,96.4,0,0.0
U006022,2026-02-09,Control,Mobile,Organic,126.1,0,0.0
U023348,2026-03-01,Control,Desktop,Paid,97.8,0,0.0
U000976,2026-02-03,Treatment,Mobile,Email,94.2,0,0.0
U018249,2026-02-23,Control,Mobile,Direct,135.9,0,0.0
U010440,2026-02-14,Control,Mobile,Paid,133.9,0,0.0
U014024,2026-02-18,Control,Mobile,Organic,91.5,0,0.0
U015380,2026-02-19,Control,Mobile,Organic,127.9,0,0.0
U018325,2026-02-23,Treatment,Desktop,Organic,93.9,0,0.0
U018790,2026-02-24,Treatment,Desktop,Organic,55.9,0,0.0
U024549,2026-03-02,Treatment,Desktop,Paid,136.6,0,0.0
U015585,2026-02-20,Control,Desktop,Direct,97.0,0,0.0
U010181,2026-02-13,Control,Mobile,Organic,102.8,0,0.0
U024249,2026-03-02,Control,Mobile,Organic,165.1,0,0.0
U021674,2026-02-27,Treatment,Mobile,Paid,147.6,0,0.0
U019173,2026-02-24,Control,Mobile,Email,131.5,0,0.0
U016095,2026-02-20,Control,Desktop,Direct,131.9,0,0.0
U005096,2026-02-08,Control,Mobile,Organic,136.8,0,0.0
U008810,2026-02-12,Control,Desktop,Organic,105.1,1,72.9
U006396,2026-02-09,Control,Mobile,Paid,68.7,0,0.0
U011994,2026-02-16,Treatment,Mobile,Paid,94.7,0,0.0
U017251,2026-02-22,Control,Mobile,Social,82.3,0,0.0
U008333,2026-02-11,Treatment,Desktop,Paid,105.4,0,0.0
U006138,2026-02-09,Treatment,Mobile,Paid,57.2,0,0.0
U018835,2026-02-24,Treatment,Mobile,Social,79.7,0,0.0
U017199,2026-02-22,Treatment,Mobile,Organic,109.0,0,0.0
U009496,2026-02-13,Control,Mobile,Direct,127.2,0,0.0
U006347,2026-02-09,Control,Mobile,Organic,129.2,0,0.0
U002644,2026-02-05,Control,Mobile,Direct,124.3,0,0.0
U014762,2026-02-19,Treatment,Mobile,Social,80.7,0,0.0
U001715,2026-02-03,Treatment,Mobile,Organic,119.6,0,0.0
U008297,2026-02-11,Treatment,Desktop,Organic,94.6,0,0.0
U024953,2026-03-03,Control,Desktop,Organic,145.8,0,0.0
U004710,2026-02-07,Treatment,Mobile,Paid,90.2,0,0.0
U013709,2026-02-18,Treatment,Desktop,Organic,114.3,0,0.0
U022732,2026-02-28,Control,Mobile,Social,109.0,0,0.0
U021959,2026-02-27,Control,Mobile,Organic,116.2,0,0.0
U000887,2026-02-03,Treatment,Mobile,Organic,108.5,0,0.0
U001598,2026-02-03,Treatment,Desktop,Paid,66.8,0,0.0
U016181,2026-02-21,Control,Desktop,Organic,60.5,0,0.0
U011901,2026-02-15,Control,Desktop,Paid,102.7,1,59.63
U023015,2026-02-28,Control,Tablet,Paid,161.0,1,96.11
U014463,2026-02-18,Control,Desktop,Organic,103.5,0,0.0
U007980,2026-02-11,Treatment,Tablet,Social,89.4,1,44.14
U006694,2026-02-09,Control,Desktop,Social,97.6,0,0.0
U002877,2026-02-05,Treatment,Tablet,Organic,89.7,1,78.14
U020733,2026-02-26,Treatment,Mobile,Direct,89.7,0,0.0
U023339,2026-03-01,Control,Desktop,Organic,106.5,0,0.0
U013923,2026-02-18,Treatment,Desktop,Direct,55.3,0,0.0
U012569,2026-02-16,Control,Mobile,Paid,88.3,0,0.0
U015709,2026-02-20,Control,Mobile,Organic,97.7,0,0.0
U001939,2026-02-04,Treatment,Tablet,Organic,87.1,0,0.0
U013545,2026-02-17,Treatment,Mobile,Organic,93.8,0,0.0
U009222,2026-02-12,Control,Mobile,Organic,125.4,0,0.0
U020960,2026-02-26,Control,Tablet,Paid,113.9,0,0.0
U013054,2026-02-17,Control,Mobile,Paid,139.7,0,0.0
U017110,2026-02-22,Treatment,Mobile,Paid,115.7,1,46.93
U019182,2026-02-24,Control,Mobile,Email,55.3,0,0.0
U007001,2026-02-10,Treatment,Mobile,Organic,119.2,0,0.0
U017978,2026-02-23,Control,Desktop,Paid,82.7,0,0.0
U022646,2026-02-28,Treatment,Desktop,Direct,91.6,0,0.0
U014822,2026-02-19,Treatment,Desktop,Direct,101.7,0,0.0
U019286,2026-02-24,Treatment,Mobile,Social,88.4,0,0.0
U024675,2026-03-02,Control,Desktop,Organic,93.3,0,0.0
U017306,2026-02-22,Control,Mobile,Organic,111.0,0,0.0
U019935,2026-02-25,Treatment,Desktop,Organic,61.2,0,0.0
U019547,2026-02-24,Treatment,Tablet,Direct,79.4,0,0.0
U008986,2026-02-12,Treatment,Desktop,Organic,67.1,0,0.0
U008123,2026-02-11,Control,Desktop,Social,126.1,0,0.0
U002474,2026-02-04,Treatment,Mobile,Direct,41.3,0,0.0
U011566,2026-02-15,Treatment,Mobile,Organic,121.6,0,0.0
U019494,2026-02-24,Control,Mobile,Social,87.9,0,0.0
U001114,2026-02-03,Treatment,Desktop,Direct,85.7,0,0.0
U018653,2026-02-23,Control,Mobile,Direct,157.5,0,0.0
U018868,2026-02-24,Control,Tablet,Email,82.2,0,0.0
U009418,2026-02-13,Control,Desktop,Direct,106.7,0,0.0
U015148,2026-02-19,Treatment,Mobile,Organic,110.2,0,0.0
U002247,2026-02-04,Treatment,Desktop,Organic,69.2,0,0.0
U001988,2026-02-04,Control,Desktop,Paid,62.0,0,0.0
U010788,2026-02-14,Control,Mobile,Organic,82.8,0,0.0
U004925,2026-02-07,Control,Desktop,Email,87.9,0,0.0
U011603,2026-02-15,Control,Mobile,Organic,138.0,0,0.0
U017640,2026-02-22,Control,Mobile,Organic,87.3,0,0.0
U011562,2026-02-15,Treatment,Desktop,Direct,87.3,1,63.79
U001764,2026-02-04,Treatment,Desktop,Organic,118.6,1,74.32
U006375,2026-02-09,Control,Desktop,Paid,153.8,0,0.0
U008607,2026-02-12,Control,Desktop,Direct,90.3,0,0.0
U004962,2026-02-07,Control,Desktop,Paid,98.7,0,0.0
U011201,2026-02-15,Control,Mobile,Organic,67.3,0,0.0
U015613,2026-02-20,Treatment,Mobile,Social,90.8,0,0.0
U012463,2026-02-16,Treatment,Mobile,Organic,104.2,0,0.0
U003564,2026-02-06,Treatment,Desktop,Organic,136.8,0,0.0
U011606,2026-02-15,Control,Tablet,Paid,155.2,0,0.0
U010816,2026-02-14,Treatment,Mobile,Organic,80.4,0,0.0
U022059,2026-02-27,Treatment,Desktop,Organic,59.0,0,0.0
U020002,2026-02-25,Control,Desktop,Direct,159.8,0,0.0
U022819,2026-02-28,Treatment,Mobile,Paid,102.7,1,122.51
U021647,2026-02-27,Control,Mobile,Organic,145.3,0,0.0
U014715,2026-02-19,Treatment,Desktop,Direct,88.1,0,0.0
U009497,2026-02-13,Treatment,Mobile,Direct,34.7,1,62.98
U010828,2026-02-14,Treatment,Desktop,Paid,75.6,0,0.0
U019488,2026-02-24,Control,Desktop,Email,99.9,0,0.0
U006908,2026-02-10,Control,Mobile,Direct,76.5,0,0.0
U014818,2026-02-19,Control,Mobile,Paid,134.8,0,0.0
U021831,2026-02-27,Treatment,Mobile,Organic,140.1,0,0.0
U004420,2026-02-07,Treatment,Desktop,Social,74.8,0,0.0
U015911,2026-02-20,Control,Desktop,Organic,84.6,1,60.81
U024007,2026-03-02,Treatment,Mobile,Paid,36.1,0,0.0
U016682,2026-02-21,Treatment,Desktop,Direct,35.1,1,51.71
U001442,2026-02-03,Treatment,Mobile,Organic,104.5,0,0.0
U005868,2026-02-08,Treatment,Desktop,Organic,58.5,0,0.0
U014380,2026-02-18,Treatment,Desktop,Email,73.9,0,0.0
U007210,2026-02-10,Control,Mobile,Organic,102.9,0,0.0
U007722,2026-02-11,Treatment,Mobile,Paid,89.2,0,0.0
U021118,2026-02-26,Treatment,Mobile,Organic,143.6,0,0.0
U009857,2026-02-13,Treatment,Mobile,Direct,62.3,0,0.0
U000636,2026-02-02,Control,Desktop,Organic,58.6,0,0.0
U025442,2026-03-03,Control,Tablet,Social,129.3,0,0.0
U018401,2026-02-23,Treatment,Mobile,Paid,119.0,1,69.78
U013528,2026-02-17,Control,Desktop,Social,136.9,0,0.0
U004536,2026-02-07,Treatment,Desktop,Organic,152.0,0,0.0
U018737,2026-02-23,Control,Desktop,Paid,99.7,0,0.0
U001174,2026-02-03,Treatment,Mobile,Paid,113.9,0,0.0
U018768,2026-02-23,Control,Mobile,Email,130.5,0,0.0
U008105,2026-02-11,Treatment,Mobile,Direct,97.1,0,0.0
U003801,2026-02-06,Control,Mobile,Organic,103.5,0,0.0
U006337,2026-02-09,Control,Desktop,Organic,80.6,0,0.0
U010448,2026-02-14,Control,Tablet,Organic,168.1,0,0.0
U016535,2026-02-21,Control,Tablet,Organic,136.9,0,0.0
U022027,2026-02-27,Treatment,Mobile,Paid,107.1,0,0.0
U010172,2026-02-13,Treatment,Mobile,Organic,49.6,0,0.0
U017241,2026-02-22,Control,Tablet,Organic,114.5,0,0.0
U007748,2026-02-11,Control,Tablet,Paid,59.0,0,0.0
U017317,2026-02-22,Treatment,Desktop,Social,94.5,0,0.0
U014495,2026-02-18,Treatment,Mobile,Paid,62.7,0,0.0
U024288,2026-03-02,Control,Desktop,Organic,77.1,1,108.94
U000570,2026-02-02,Control,Desktop,Social,82.3,1,57.34
U004294,2026-02-07,Control,Desktop,Direct,150.4,1,39.1
U003382,2026-02-06,Treatment,Mobile,Organic,126.2,1,49.95
U011260,2026-02-15,Treatment,Mobile,Organic,119.2,0,0.0
U020428,2026-02-25,Treatment,Mobile,Paid,128.1,0,0.0
U012105,2026-02-16,Treatment,Mobile,Organic,56.1,0,0.0
U017017,2026-02-21,Control,Desktop,Direct,86.0,0,0.0
U015514,2026-02-20,Treatment,Desktop,Social,67.2,0,0.0
U023111,2026-03-01,Control,Mobile,Organic,149.2,1,105.98
U013751,2026-02-18,Control,Desktop,Organic,90.7,0,0.0
U019337,2026-02-24,Treatment,Mobile,Direct,79.0,0,0.0
U008363,2026-02-11,Treatment,Mobile,Paid,109.4,0,0.0
U018669,2026-02-23,Treatment,Mobile,Organic,81.3,0,0.0
U022370,2026-02-28,Control,Mobile,Paid,68.5,0,0.0
U012989,2026-02-17,Treatment,Desktop,Direct,93.8,0,0.0
U022189,2026-02-28,Treatment,Mobile,Social,106.3,0,0.0
U017954,2026-02-23,Treatment,Mobile,Paid,104.0,0,0.0
U009870,2026-02-13,Control,Mobile,Organic,91.0,0,0.0
U000522,2026-02-02,Treatment,Tablet,Organic,72.2,0,0.0
U012272,2026-02-16,Treatment,Mobile,Direct,84.6,0,0.0
U005040,2026-02-08,Control,Tablet,Direct,151.9,0,0.0
U019085,2026-02-24,Control,Mobile,Paid,85.0,0,0.0
U021788,2026-02-27,Control,Mobile,Organic,101.0,0,0.0
U022937,2026-02-28,Control,Desktop,Direct,134.3,0,0.0
U008682,2026-02-12,Treatment,Tablet,Paid,106.7,0,0.0
U002717,2026-02-05,Control,Desktop,Organic,146.5,0,0.0
U020114,2026-02-25,Treatment,Mobile,Organic,84.3,0,0.0
U016672,2026-02-21,Treatment,Mobile,Paid,79.7,0,0.0
U018673,2026-02-23,Control,Mobile,Direct,68.4,0,0.0
U001290,2026-02-03,Treatment,Mobile,Organic,159.6,0,0.0
U006923,2026-02-10,Treatment,Mobile,Paid,80.1,0,0.0
U013961,2026-02-18,Control,Desktop,Paid,147.5,0,0.0
U000283,2026-02-02,Treatment,Mobile,Direct,150.6,0,0.0
U011393,2026-02-15,Treatment,Desktop,Direct,85.9,0,0.0
U014446,2026-02-18,Treatment,Desktop,Organic,135.4,0,0.0
U016660,2026-02-21,Treatment,Tablet,Organic,80.2,0,0.0
U024622,2026-03-02,Treatment,Mobile,Paid,92.1,0,0.0
U007794,2026-02-11,Treatment,Mobile,Direct,107.8,0,0.0
U018967,2026-02-24,Control,Mobile,Direct,114.4,0,0.0
U011803,2026-02-15,Treatment,Desktop,Organic,59.1,0,0.0
U008912,2026-02-12,Treatment,Desktop,Organic,88.4,0,0.0
U003138,2026-02-05,Treatment,Desktop,Social,144.6,0,0.0
U012040,2026-02-16,Control,Desktop,Paid,88.7,0,0.0
U001617,2026-02-03,Treatment,Tablet,Email,118.0,0,0.0
U019575,2026-02-24,Treatment,Mobile,Organic,114.1,0,0.0
U007585,2026-02-11,Control,Desktop,Organic,109.5,0,0.0
U010486,2026-02-14,Treatment,Desktop,Social,107.8,0,0.0
U012343,2026-02-16,Treatment,Tablet,Organic,83.5,0,0.0
U001261,2026-02-03,Control,Desktop,Paid,90.7,0,0.0
U009289,2026-02-12,Treatment,Mobile,Paid,61.9,0,0.0
U019621,2026-02-24,Treatment,Mobile,Email,86.3,0,0.0
U002269,2026-02-04,Treatment,Mobile,Organic,125.5,0,0.0
U013922,2026-02-18,Treatment,Mobile,Direct,102.1,1,50.22
U020686,2026-02-26,Treatment,Mobile,Organic,95.0,0,0.0
U017467,2026-02-22,Control,Desktop,Social,35.3,0,0.0
U008725,2026-02-12,Control,Desktop,Organic,61.3,0,0.0
U005621,2026-02-08,Treatment,Mobile,Paid,101.9,0,0.0
U018102,2026-02-23,Treatment,Desktop,Organic,140.7,0,0.0
U023464,2026-03-01,Treatment,Tablet,Organic,144.8,0,0.0
U010335,2026-02-14,Treatment,Mobile,Organic,129.3,0,0.0
U022141,2026-02-28,Treatment,Mobile,Organic,58.4,1,67.69
U019010,2026-02-24,Control,Desktop,Paid,106.5,0,0.0
U000357,2026-02-02,Treatment,Mobile,Email,102.0,0,0.0
U022323,2026-02-28,Control,Desktop,Direct,114.8,0,0.0
U002156,2026-02-04,Control,Desktop,Social,94.1,0,0.0
U001904,2026-02-04,Control,Desktop,Organic,68.3,0,0.0
U009003,2026-02-12,Control,Mobile,Paid,163.7,1,93.82
U006321,2026-02-09,Treatment,Mobile,Email,151.4,0,0.0
U014447,2026-02-18,Treatment,Mobile,Direct,102.1,0,0.0
U009707,2026-02-13,Control,Mobile,Paid,138.8,0,0.0
U003376,2026-02-06,Treatment,Mobile,Direct,46.7,1,74.38
U001093,2026-02-03,Control,Desktop,Direct,71.6,0,0.0
U004317,2026-02-07,Treatment,Mobile,Direct,118.2,0,0.0
U022206,2026-02-28,Control,Desktop,Direct,103.4,0,0.0
U008861,2026-02-12,Treatment,Desktop,Direct,67.4,0,0.0
U019612,2026-02-24,Treatment,Mobile,Paid,104.6,0,0.0
U022626,2026-02-28,Control,Desktop,Social,132.7,0,0.0
U000929,2026-02-03,Treatment,Desktop,Social,89.8,1,42.06
U006141,2026-02-09,Control,Mobile,Organic,112.9,0,0.0
U004823,2026-02-07,Control,Desktop,Paid,118.2,0,0.0
U008209,2026-02-11,Control,Desktop,Direct,176.8,0,0.0
U006535,2026-02-09,Treatment,Desktop,Email,78.4,0,0.0
U009926,2026-02-13,Control,Mobile,Direct,83.5,0,0.0
U017580,2026-02-22,Control,Mobile,Direct,142.4,0,0.0
U004183,2026-02-06,Control,Mobile,Paid,62.5,0,0.0
U003431,2026-02-06,Control,Desktop,Direct,179.6,0,0.0
U000161,2026-02-02,Treatment,Mobile,Organic,116.5,0,0.0
U000393,2026-02-02,Control,Mobile,Organic,120.3,0,0.0
U022423,2026-02-28,Treatment,Desktop,Social,80.0,0,0.0
U022131,2026-02-28,Treatment,Mobile,Paid,152.3,0,0.0
U019572,2026-02-24,Control,Mobile,Email,59.0,0,0.0
U017889,2026-02-23,Treatment,Desktop,Direct,66.4,0,0.0
U011420,2026-02-15,Control,Mobile,Paid,139.1,0,0.0
U024724,2026-03-02,Control,Mobile,Paid,134.6,0,0.0
U009601,2026-02-13,Control,Mobile,Paid,85.2,0,0.0
U016799,2026-02-21,Control,Desktop,Organic,96.2,0,0.0
U008454,2026-02-12,Control,Mobile,Direct,130.8,0,0.0
U023176,2026-03-01,Treatment,Mobile,Direct,108.1,0,0.0
U007337,2026-02-10,Treatment,Mobile,Social,49.6,0,0.0
U017013,2026-02-21,Treatment,Mobile,Direct,118.1,0,0.0
U003018,2026-02-05,Control,Mobile,Paid,96.3,0,0.0
U011456,2026-02-15,Control,Desktop,Paid,199.0,1,73.41
U021165,2026-02-26,Control,Desktop,Paid,77.0,0,0.0
U008476,2026-02-12,Treatment,Mobile,Organic,135.2,0,0.0
U003082,2026-02-05,Treatment,Desktop,Social,144.0,0,0.0
U003855,2026-02-06,Treatment,Desktop,Organic,127.5,0,0.0
U016948,2026-02-21,Treatment,Desktop,Direct,134.9,0,0.0
U020829,2026-02-26,Control,Mobile,Organic,103.9,0,0.0
U017656,2026-02-22,Control,Mobile,Paid,105.3,0,0.0
U001622,2026-02-03,Control,Mobile,Paid,97.9,0,0.0
U010556,2026-02-14,Treatment,Desktop,Paid,63.7,0,0.0
U009631,2026-02-13,Treatment,Mobile,Direct,129.9,0,0.0
U022715,2026-02-28,Treatment,Mobile,Paid,103.8,0,0.0
U024046,2026-03-02,Treatment,Mobile,Paid,84.8,0,0.0
U014911,2026-02-19,Control,Desktop,Direct,135.6,1,53.88
U015093,2026-02-19,Control,Mobile,Email,104.5,0,0.0
U012839,2026-02-17,Treatment,Mobile,Social,133.7,0,0.0
U004917,2026-02-07,Control,Desktop,Organic,143.7,0,0.0
U015666,2026-02-20,Treatment,Desktop,Paid,74.0,0,0.0
U004359,2026-02-07,Control,Desktop,Paid,129.8,0,0.0
U008948,2026-02-12,Treatment,Mobile,Direct,148.6,1,116.96
U012390,2026-02-16,Treatment,Mobile,Social,57.8,0,0.0
U007500,2026-02-10,Control,Mobile,Email,114.6,0,0.0
U013964,2026-02-18,Control,Mobile,Paid,127.8,0,0.0
U009664,2026-02-13,Treatment,Desktop,Paid,110.7,0,0.0
U024035,2026-03-02,Control,Mobile,Social,73.9,0,0.0
U025055,2026-03-03,Treatment,Desktop,Email,136.3,0,0.0
U014675,2026-02-19,Treatment,Mobile,Direct,107.0,0,0.0
U005304,2026-02-08,Control,Mobile,Direct,138.9,0,0.0
U014771,2026-02-19,Treatment,Desktop,Organic,88.5,0,0.0
U013102,2026-02-17,Treatment,Mobile,Direct,152.9,0,0.0
U008655,2026-02-12,Control,Tablet,Social,110.5,0,0.0
U016425,2026-02-21,Treatment,Mobile,Social,102.1,0,0.0
U002248,2026-02-04,Treatment,Mobile,Social,60.3,0,0.0
U024086,2026-03-02,Control,Desktop,Social,127.4,1,50.56
U010443,2026-02-14,Treatment,Desktop,Paid,85.0,0,0.0
U007273,2026-02-10,Treatment,Desktop,Organic,98.6,0,0.0
U025011,2026-03-03,Control,Desktop,Organic,113.1,0,0.0
U008126,2026-02-11,Control,Mobile,Organic,155.4,0,0.0
U006174,2026-02-09,Control,Tablet,Direct,158.0,0,0.0
U019680,2026-02-24,Treatment,Desktop,Organic,70.8,0,0.0
U024694,2026-03-02,Treatment,Mobile,Direct,105.7,0,0.0
U009557,2026-02-13,Control,Tablet,Direct,94.0,0,0.0
U005649,2026-02-08,Treatment,Desktop,Social,42.5,0,0.0
U014673,2026-02-19,Control,Desktop,Email,132.8,0,0.0
U022795,2026-02-28,Treatment,Desktop,Paid,105.4,0,0.0
U023137,2026-03-01,Treatment,Tablet,Organic,117.3,0,0.0
U016104,2026-02-20,Treatment,Desktop,Social,105.4,0,0.0
U001458,2026-02-03,Control,Mobile,Paid,95.4,1,64.36
U002244,2026-02-04,Treatment,Mobile,Organic,89.2,0,0.0
U000054,2026-02-02,Control,Mobile,Direct,91.7,0,0.0
U009514,2026-02-13,Treatment,Mobile,Organic,88.0,0,0.0
U009264,2026-02-12,Treatment,Tablet,Paid,96.6,0,0.0
U006905,2026-02-10,Control,Desktop,Social,94.5,1,60.66
U005672,2026-02-08,Control,Mobile,Direct,134.4,0,0.0
U005802,2026-02-08,Treatment,Mobile,Organic,78.9,0,0.0
U002321,2026-02-04,Treatment,Mobile,Direct,103.8,0,0.0
U012512,2026-02-16,Treatment,Mobile,Organic,33.6,0,0.0
U023496,2026-03-01,Control,Mobile,Social,88.8,0,0.0
U014198,2026-02-18,Control,Mobile,Direct,164.2,1,83.24
U005340,2026-02-08,Control,Mobile,Organic,123.7,0,0.0
U009476,2026-02-13,Treatment,Mobile,Organic,97.3,0,0.0
U008100,2026-02-11,Treatment,Mobile,Direct,65.8,0,0.0
U000817,2026-02-03,Control,Desktop,Direct,117.4,0,0.0
U023794,2026-03-01,Control,Desktop,Email,116.1,0,0.0
U018418,2026-02-23,Control,Desktop,Social,118.9,0,0.0
U016014,2026-02-20,Treatment,Mobile,Paid,140.6,0,0.0
U008402,2026-02-11,Treatment,Desktop,Direct,69.9,0,0.0
U015251,2026-02-19,Treatment,Desktop,Organic,73.8,0,0.0
U012658,2026-02-16,Control,Mobile,Organic,116.7,0,0.0
U011496,2026-02-15,Treatment,Mobile,Organic,163.5,0,0.0
U025010,2026-03-03,Control,Desktop,Organic,109.9,0,0.0
U003129,2026-02-05,Treatment,Tablet,Paid,98.7,0,0.0
U007126,2026-02-10,Treatment,Mobile,Organic,84.4,0,0.0
U014041,2026-02-18,Treatment,Desktop,Organic,77.8,0,0.0
U010295,2026-02-14,Control,Desktop,Paid,84.6,0,0.0
U018369,2026-02-23,Control,Desktop,Paid,114.4,0,0.0
U010749,2026-02-14,Control,Mobile,Organic,84.0,0,0.0
U025545,2026-03-03,Treatment,Mobile,Organic,111.4,0,0.0
U009709,2026-02-13,Control,Mobile,Paid,73.4,0,0.0
U005018,2026-02-08,Treatment,Desktop,Social,127.5,0,0.0
U004478,2026-02-07,Treatment,Tablet,Paid,85.4,0,0.0
U014165,2026-02-18,Treatment,Desktop,Direct,95.5,1,85.42
U011315,2026-02-15,Control,Tablet,Organic,123.1,0,0.0
U015571,2026-02-20,Control,Mobile,Direct,107.9,1,50.35
U007488,2026-02-10,Control,Mobile,Organic,118.2,1,42.09
U021056,2026-02-26,Control,Mobile,Direct,98.3,0,0.0
U016800,2026-02-21,Treatment,Desktop,Direct,126.7,0,0.0
U011488,2026-02-15,Control,Desktop,Direct,112.2,0,0.0
U000772,2026-02-02,Treatment,Mobile,Social,78.6,0,0.0
U019126,2026-02-24,Control,Desktop,Social,83.8,0,0.0
U023301,2026-03-01,Control,Desktop,Email,90.8,0,0.0
U017908,2026-02-23,Control,Tablet,Organic,83.2,0,0.0
U005815,2026-02-08,Treatment,Mobile,Paid,89.1,0,0.0
U020275,2026-02-25,Control,Desktop,Direct,116.8,0,0.0
U011905,2026-02-15,Control,Desktop,Paid,110.4,0,0.0
U007768,2026-02-11,Treatment,Mobile,Organic,86.1,0,0.0
U011298,2026-02-15,Treatment,Mobile,Organic,75.5,0,0.0
U011108,2026-02-15,Treatment,Mobile,Direct,15.0,1,98.42
U016265,2026-02-21,Treatment,Mobile,Organic,111.4,1,49.66
U007267,2026-02-10,Control,Desktop,Organic,111.6,0,0.0
U007105,2026-02-10,Treatment,Mobile,Direct,51.3,0,0.0
U025425,2026-03-03,Control,Mobile,Paid,108.6,0,0.0
U010642,2026-02-14,Treatment,Mobile,Organic,93.9,0,0.0
U002858,2026-02-05,Treatment,Mobile,Direct,99.8,0,0.0
U023345,2026-03-01,Treatment,Tablet,Direct,94.2,0,0.0
U023369,2026-03-01,Control,Tablet,Organic,106.8,0,0.0
U018610,2026-02-23,Control,Mobile,Organic,131.4,0,0.0
U009288,2026-02-12,Treatment,Desktop,Organic,70.7,0,0.0
U023995,2026-03-02,Treatment,Mobile,Organic,82.8,0,0.0
U020057,2026-02-25,Control,Mobile,Organic,111.6,0,0.0
U003519,2026-02-06,Treatment,Desktop,Organic,95.4,0,0.0
U021924,2026-02-27,Control,Desktop,Social,135.1,0,0.0
U015094,2026-02-19,Treatment,Mobile,Organic,147.9,0,0.0
U007325,2026-02-10,Control,Desktop,Paid,160.6,0,0.0
U012795,2026-02-17,Control,Mobile,Social,117.0,1,94.46
U022113,2026-02-28,Control,Mobile,Social,100.6,0,0.0
U001739,2026-02-04,Control,Mobile,Paid,116.6,0,0.0
U014027,2026-02-18,Control,Desktop,Paid,138.3,0,0.0
U012706,2026-02-17,Control,Mobile,Organic,137.4,0,0.0
U001966,2026-02-04,Treatment,Desktop,Organic,117.7,0,0.0
U016367,2026-02-21,Control,Mobile,Organic,84.7,0,0.0
U012338,2026-02-16,Treatment,Desktop,Social,85.3,0,0.0
U019884,2026-02-25,Control,Desktop,Paid,26.6,0,0.0
U019128,2026-02-24,Treatment,Tablet,Organic,124.1,0,0.0
U017697,2026-02-22,Treatment,Desktop,Organic,76.6,0,0.0
U002191,2026-02-04,Treatment,Mobile,Paid,65.2,0,0.0
U020012,2026-02-25,Control,Desktop,Paid,49.4,1,72.35
U022748,2026-02-28,Treatment,Desktop,Organic,143.3,0,0.0
U025351,2026-03-03,Control,Desktop,Direct,126.1,0,0.0
U000819,2026-02-03,Treatment,Mobile,Email,124.4,1,38.4
U022322,2026-02-28,Treatment,Mobile,Organic,141.3,0,0.0
U021824,2026-02-27,Treatment,Mobile,Organic,122.2,0,0.0
U007021,2026-02-10,Control,Mobile,Paid,116.7,0,0.0
